,HasName,OutcomeType,IsCat,IsFemale,AgeuponOutcome,IsIntact
19233,1,Return_to_owner,0,0,7.0,0
19234,0,Adoption,1,1,0.2,0
19235,1,Transfer,0,0,3.0,0
19236,1,Return_to_owner,0,1,3.0,1
19237,1,Adoption,1,1,0.2,0
19238,1,Transfer,0,1,3.0,1
19239,1,Transfer,1,1,0.1,1
19240,1,Adoption,1,0,14.0,0
19241,1,Adoption,0,1,1.0,0
19242,0,Transfer,0,1,0.1,1
19243,1,Return_to_owner,0,0,14.0,0
19244,0,Transfer,1,1,0.3,0
19245,1,Return_to_owner,0,0,2.0,0
19246,1,Adoption,1,0,0.5,0
19247,1,Adoption,0,0,0.4,0
19248,1,Adoption,0,0,0.8,0
19249,1,Transfer,0,0,8.0,0
19250,1,Adoption,0,1,12.0,0
19251,1,Adoption,1,1,0.2,0
19252,0,Adoption,0,1,0.2,0
19253,1,Adoption,0,0,0.2,0
19254,1,Adoption,1,0,0.3,0
19255,1,Return_to_owner,0,0,1.0,1
19256,1,Adoption,1,0,0.2,0
19257,1,Transfer,1,1,0.2,0
19258,1,Transfer,0,1,5.0,1
19259,0,Euthanasia,1,1,3.0,1
19260,1,Return_to_owner,0,0,0.3,1
19261,1,Transfer,0,0,3.0,0
19262,0,Transfer,1,1,2.0,1
19263,1,Transfer,0,0,2.0,0
19264,0,Transfer,0,1,0.2,1
19265,1,Return_to_owner,0,1,10.0,0
19266,1,Adoption,1,1,0.2,0
19267,1,Adoption,1,0,5.0,0
19268,0,Transfer,0,1,0.2,1
19269,1,Euthanasia,0,0,4.0,0
19270,1,Adoption,0,0,0.2,0
19271,1,Adoption,0,0,0.2,0
19272,1,Return_to_owner,0,0,10.0,0
19273,1,Transfer,0,0,0.5,0
19274,1,Adoption,0,0,0.2,0
19275,1,Transfer,0,0,1.0,0
19276,1,Adoption,1,1,2.0,0
19277,1,Transfer,0,0,0.1,1
19278,0,Transfer,1,0,3.0,0
19279,1,Return_to_owner,0,0,12.0,0
19280,0,Adoption,1,1,0.2,0
19281,0,Transfer,1,0,5.0,0
19282,1,Euthanasia,1,-1,13.0,-1
19283,1,Transfer,0,0,0.0,1
19284,0,Transfer,1,1,0.1,1
19285,0,Adoption,1,1,0.2,0
19286,1,Return_to_owner,1,1,2.0,0
19287,0,Transfer,0,-1,0.0,-1
19288,0,Euthanasia,0,1,12.0,1
19289,0,Transfer,1,1,0.1,1
19290,1,Return_to_owner,1,0,8.0,0
19291,1,Return_to_owner,0,1,8.0,0
19292,1,Adoption,1,0,0.3,0
19293,0,Transfer,0,0,0.3,1
19294,1,Adoption,0,1,1.0,0
19295,0,Transfer,0,1,1.0,1
19296,1,Return_to_owner,0,0,3.0,1
19297,0,Adoption,1,0,0.2,0
19298,1,Adoption,1,0,0.2,0
19299,0,Died,1,0,0.0,1
19300,0,Transfer,1,-1,0.0,-1
19301,1,Adoption,0,1,1.0,0
19302,1,Return_to_owner,0,0,0.8,0
19303,0,Transfer,1,1,3.0,1
19304,0,Transfer,0,1,0.6,1
19305,1,Adoption,0,0,6.0,0
19306,1,Adoption,0,0,3.0,0
19307,0,Transfer,1,-1,0.0,-1
19308,1,Transfer,0,1,0.5,0
19309,1,Adoption,0,0,10.0,0
19310,1,Adoption,0,0,8.0,0
19311,0,Transfer,0,0,0.2,1
19312,0,Transfer,0,0,1.0,1
19313,1,Adoption,1,1,0.6,0
19314,1,Adoption,0,0,1.0,0
19315,1,Transfer,0,0,9.0,1
19316,1,Adoption,0,1,2.0,0
19317,1,Adoption,1,1,0.8,0
19318,0,Died,1,1,0.1,1
19319,1,Transfer,1,1,1.0,0
19320,0,Transfer,1,0,0.2,1
19321,0,Transfer,1,-1,0.5,-1
19322,1,Transfer,1,0,0.1,1
19323,0,Transfer,1,1,2.0,1
19324,1,Return_to_owner,0,0,10.0,1
19325,1,Adoption,0,0,3.0,0
19326,0,Return_to_owner,0,0,0.1,1
19327,0,Euthanasia,1,0,2.0,1
19328,1,Adoption,1,1,0.2,0
19329,0,Transfer,1,0,0.1,1
19330,1,Return_to_owner,0,1,3.0,0
19331,1,Adoption,0,0,0.8,0
19332,1,Return_to_owner,0,1,3.0,0
19333,1,Adoption,0,0,0.3,0
19334,1,Return_to_owner,0,0,3.0,0
19335,1,Adoption,0,1,2.0,0
19336,1,Return_to_owner,0,1,2.0,0
19337,1,Adoption,0,0,2.0,0
19338,1,Adoption,1,0,0.2,0
19339,1,Return_to_owner,0,1,8.0,0
19340,1,Adoption,1,0,1.0,0
19341,1,Transfer,1,0,2.0,0
19342,1,Adoption,0,0,1.0,0
19343,1,Return_to_owner,1,1,10.0,0
19344,1,Adoption,0,1,0.2,0
19345,0,Transfer,1,0,0.2,1
19346,1,Adoption,1,0,0.2,0
19347,1,Adoption,0,1,2.0,0
19348,1,Transfer,0,1,3.0,1
19349,0,Transfer,1,0,0.1,1
19350,0,Transfer,1,1,7.0,0
19351,1,Adoption,0,1,2.0,0
19352,1,Adoption,0,1,0.2,0
19353,0,Died,1,0,0.2,1
19354,0,Adoption,0,0,4.0,0
19355,1,Transfer,1,1,2.0,0
19356,1,Euthanasia,0,1,5.0,0
19357,0,Adoption,1,1,0.2,0
19358,0,Transfer,1,-1,2.0,-1
19359,1,Adoption,0,1,0.3,0
19360,1,Adoption,1,1,0.2,0
19361,1,Euthanasia,0,1,0.5,1
19362,1,Adoption,1,0,0.8,0
19363,1,Return_to_owner,0,0,2.0,0
19364,1,Adoption,0,1,0.7,0
19365,0,Transfer,1,1,0.1,1
19366,1,Adoption,1,0,0.2,0
19367,0,Adoption,0,0,1.0,0
19368,1,Return_to_owner,0,0,1.0,0
19369,1,Transfer,0,1,0.8,0
19370,1,Adoption,0,0,1.0,0
19371,0,Transfer,0,1,6.0,0
19372,1,Adoption,0,1,2.0,0
19373,1,Adoption,0,0,2.0,0
19374,1,Adoption,0,0,0.2,0
19375,1,Adoption,0,1,3.0,0
19376,0,Transfer,0,0,0.1,1
19377,0,Transfer,1,1,0.5,1
19378,1,Transfer,1,1,0.4,0
19379,1,Adoption,0,1,0.7,0
19380,0,Transfer,1,-1,1.0,-1
19381,0,Adoption,0,0,0.5,0
19382,0,Adoption,1,1,0.2,0
19383,1,Adoption,0,0,0.9,0
19384,1,Return_to_owner,0,0,1.0,0
19385,0,Euthanasia,0,0,8.0,1
19386,1,Transfer,0,0,2.0,0
19387,1,Return_to_owner,0,0,1.0,0
19388,1,Return_to_owner,0,1,5.0,0
19389,1,Transfer,1,0,3.0,0
19390,1,Adoption,1,1,0.7,0
19391,1,Adoption,1,1,1.0,0
19392,1,Return_to_owner,0,0,7.0,0
19393,1,Transfer,0,1,3.0,1
19394,1,Return_to_owner,0,1,8.0,0
19395,1,Return_to_owner,0,1,2.0,0
19396,0,Return_to_owner,0,0,8.0,0
19397,1,Transfer,1,1,14.0,1
19398,1,Adoption,1,1,3.0,0
19399,0,Transfer,1,0,0.0,1
19400,1,Adoption,0,1,1.0,0
19401,1,Return_to_owner,0,1,9.0,0
19402,1,Return_to_owner,0,0,2.0,0
19403,1,Adoption,0,1,2.0,0
19404,1,Return_to_owner,0,0,1.0,0
19405,1,Adoption,1,0,0.2,0
19406,1,Adoption,1,0,0.2,0
19407,1,Return_to_owner,0,0,3.0,0
19408,0,Transfer,1,0,0.1,1
19409,1,Adoption,0,1,2.0,0
19410,1,Return_to_owner,0,0,11.0,0
19411,1,Adoption,0,1,7.0,0
19412,0,Transfer,1,0,0.1,1
19413,0,Euthanasia,1,0,9.0,0
19414,0,Adoption,1,0,0.2,0
19415,1,Adoption,0,0,3.0,0
19416,1,Return_to_owner,0,1,2.0,1
19417,0,Transfer,1,0,0.1,1
19418,1,Return_to_owner,0,0,4.0,0
19419,1,Adoption,0,0,1.0,0
19420,1,Transfer,0,0,2.0,0
19421,0,Transfer,1,1,0.0,1
19422,1,Adoption,0,0,4.0,0
19423,1,Transfer,1,1,1.0,0
19424,1,Adoption,1,0,0.2,0
19425,0,Transfer,1,1,0.1,1
19426,0,Transfer,1,-1,2.0,-1
19427,0,Adoption,0,1,2.0,0
19428,1,Adoption,0,0,0.6,0
19429,1,Adoption,1,1,8.0,0
19430,1,Adoption,1,0,0.3,0
19431,1,Transfer,0,1,0.0,1
19432,0,Transfer,1,1,2.0,1
19433,0,Adoption,1,0,0.2,0
19434,1,Return_to_owner,0,0,1.0,1
19435,0,Return_to_owner,0,0,1.0,1
19436,1,Adoption,0,1,4.0,0
19437,1,Adoption,0,1,0.3,0
19438,1,Euthanasia,0,0,8.0,0
19439,0,Transfer,1,-1,0.1,-1
19440,0,Transfer,1,1,0.1,1
19441,1,Adoption,0,1,1.0,0
19442,0,Transfer,1,0,0.5,1
19443,1,Transfer,0,1,2.0,1
19444,1,Euthanasia,0,0,3.0,0
19445,1,Transfer,0,0,2.0,0
19446,1,Return_to_owner,0,1,3.0,0
19447,1,Return_to_owner,0,1,2.0,0
19448,1,Transfer,0,0,4.0,1
19449,0,Transfer,1,0,0.0,1
19450,0,Adoption,0,0,0.2,0
19451,0,Transfer,0,0,1.0,1
19452,1,Return_to_owner,1,0,2.0,0
19453,0,Transfer,1,0,1.0,1
19454,1,Adoption,0,0,0.2,0
19455,1,Adoption,1,0,1.0,0
19456,0,Adoption,0,0,2.0,0
19457,1,Adoption,1,1,0.2,0
19458,1,Adoption,1,1,0.2,0
19459,0,Transfer,1,0,0.0,1
19460,0,Transfer,1,0,0.1,1
19461,1,Adoption,0,1,0.2,0
19462,1,Adoption,1,1,0.2,0
19463,1,Adoption,1,1,0.2,0
19464,0,Adoption,1,0,0.4,0
19465,1,Adoption,0,0,0.1,0
19466,1,Adoption,0,0,4.0,0
19467,1,Return_to_owner,0,0,12.0,0
19468,1,Adoption,0,0,2.0,0
19469,1,Transfer,0,0,6.0,0
19470,1,Transfer,0,0,2.0,0
19471,0,Euthanasia,1,0,8.0,0
19472,1,Transfer,0,1,0.8,0
19473,1,Return_to_owner,0,0,2.0,0
19474,1,Transfer,1,0,0.8,0
19475,0,Euthanasia,1,0,10.0,0
19476,0,Adoption,0,0,0.1,0
19477,1,Adoption,0,1,1.0,0
19478,1,Adoption,0,0,0.2,0
19479,1,Euthanasia,0,1,1.0,1
19480,1,Adoption,1,1,3.0,0
19481,0,Transfer,1,-1,0.0,-1
19482,1,Return_to_owner,0,0,7.0,0
19483,0,Transfer,0,0,0.1,1
19484,1,Adoption,1,0,0.1,1
19485,1,Return_to_owner,1,1,3.0,0
19486,1,Adoption,0,0,1.0,0
19487,0,Adoption,0,1,0.2,0
19488,1,Adoption,1,1,0.6,0
19489,0,Adoption,1,1,0.2,0
19490,0,Adoption,0,1,0.2,0
19491,0,Transfer,1,1,0.4,1
19492,0,Transfer,1,0,0.4,1
19493,1,Adoption,1,0,1.0,0
19494,1,Adoption,0,0,5.0,0
19495,1,Transfer,1,0,1.0,0
19496,0,Euthanasia,1,1,0.5,1
19497,1,Adoption,0,1,0.5,0
19498,1,Adoption,0,0,0.8,0
19499,1,Adoption,0,0,0.4,0
19500,0,Transfer,1,0,0.0,1
19501,1,Transfer,0,0,4.0,0
19502,1,Adoption,1,1,0.1,0
19503,1,Return_to_owner,0,0,6.0,0
19504,1,Transfer,1,1,0.1,1
19505,1,Return_to_owner,0,0,4.0,0
19506,1,Adoption,0,0,0.4,0
19507,0,Transfer,1,-1,0.0,-1
19508,1,Return_to_owner,0,0,5.0,0
19509,1,Adoption,1,1,0.2,0
19510,1,Adoption,1,0,0.2,0
19511,1,Adoption,1,0,0.2,1
19512,0,Transfer,0,0,0.2,1
19513,0,Adoption,0,1,1.0,0
19514,1,Adoption,0,1,0.2,0
19515,1,Return_to_owner,0,1,1.0,0
19516,0,Transfer,1,1,0.0,1
19517,0,Transfer,1,0,0.1,1
19518,1,Adoption,0,1,1.0,0
19519,1,Transfer,1,0,3.0,1
19520,0,Transfer,1,1,0.0,1
19521,1,Adoption,0,0,1.0,0
19522,1,Return_to_owner,0,0,2.0,1
19523,0,Adoption,0,1,2.0,0
19524,1,Transfer,0,0,0.2,1
19525,1,Adoption,1,1,0.2,0
19526,0,Adoption,1,0,0.2,0
19527,1,Return_to_owner,0,0,7.0,0
19528,1,Transfer,0,0,3.0,0
19529,1,Transfer,1,0,7.0,0
19530,1,Adoption,0,0,0.9,0
19531,0,Adoption,0,1,0.4,0
19532,1,Adoption,0,0,2.0,0
19533,0,Transfer,1,1,0.3,0
19534,0,Transfer,0,1,10.0,0
19535,1,Adoption,0,0,2.0,0
19536,1,Adoption,0,0,8.0,0
19537,0,Euthanasia,1,0,0.1,1
19538,1,Adoption,0,1,5.0,0
19539,1,Adoption,0,1,0.7,0
19540,1,Adoption,1,0,0.2,0
19541,0,Died,1,0,0.1,1
19542,1,Adoption,0,1,1.0,0
19543,0,Euthanasia,1,0,8.0,1
19544,1,Transfer,1,-1,0.2,-1
19545,0,Transfer,1,1,0.1,1
19546,1,Transfer,0,1,3.0,0
19547,0,Euthanasia,1,0,2.0,0
19548,1,Adoption,0,0,8.0,0
19549,1,Transfer,0,1,7.0,0
19550,1,Adoption,0,1,2.0,0
19551,1,Euthanasia,0,0,17.0,0
19552,1,Adoption,0,0,2.0,0
19553,0,Transfer,0,0,0.1,1
19554,1,Adoption,1,0,0.2,0
19555,1,Adoption,0,0,2.0,0
19556,1,Adoption,1,0,5.0,0
19557,1,Adoption,1,0,0.2,0
19558,1,Return_to_owner,1,0,5.0,0
19559,0,Euthanasia,1,0,0.1,1
19560,1,Adoption,0,0,5.0,0
19561,1,Transfer,1,0,2.0,0
19562,1,Return_to_owner,0,1,7.0,0
19563,1,Return_to_owner,0,0,3.0,0
19564,0,Euthanasia,1,1,10.0,1
19565,0,Transfer,0,1,0.3,1
19566,1,Adoption,0,1,7.0,0
19567,1,Adoption,0,0,10.0,0
19568,0,Adoption,0,0,0.2,0
19569,1,Adoption,0,1,2.0,0
19570,1,Return_to_owner,0,0,1.0,0
19571,0,Transfer,1,0,2.0,0
19572,0,Return_to_owner,0,1,0.7,1
19573,0,Adoption,0,0,1.0,0
19574,0,Transfer,1,-1,0.2,-1
19575,0,Transfer,1,0,13.0,1
19576,1,Return_to_owner,0,1,1.0,0
19577,1,Transfer,0,0,4.0,0
19578,1,Return_to_owner,0,1,1.0,1
19579,0,Transfer,1,0,1.0,1
19580,1,Adoption,0,0,6.0,0
19581,1,Adoption,1,0,1.0,0
19582,1,Transfer,0,0,1.0,0
19583,0,Transfer,0,1,2.0,0
19584,0,Transfer,1,-1,0.0,-1
19585,1,Adoption,1,0,6.0,0
19586,1,Adoption,1,1,0.2,0
19587,1,Transfer,1,0,0.2,0
19588,1,Euthanasia,0,0,5.0,1
19589,0,Return_to_owner,0,1,0.0,1
19590,1,Transfer,1,1,0.1,1
19591,1,Adoption,0,0,1.0,0
19592,1,Transfer,1,0,6.0,0
19593,1,Transfer,0,1,0.2,1
19594,1,Adoption,0,1,2.0,0
19595,0,Transfer,0,0,0.1,1
19596,1,Return_to_owner,0,0,5.0,0
19597,1,Transfer,1,0,0.2,0
19598,1,Transfer,0,1,3.0,0
19599,1,Adoption,0,1,0.5,0
19600,0,Transfer,1,0,0.0,1
19601,1,Adoption,1,0,0.2,0
19602,1,Adoption,1,1,0.8,0
19603,1,Euthanasia,1,1,3.0,1
19604,1,Transfer,0,1,3.0,1
19605,1,Adoption,0,1,1.0,0
19606,1,Transfer,1,1,8.0,0
19607,1,Euthanasia,0,0,4.0,0
19608,1,Transfer,1,0,0.8,0
19609,1,Transfer,1,1,0.1,1
19610,0,Transfer,1,0,1.0,1
19611,1,Adoption,1,1,0.2,0
19612,0,Euthanasia,0,0,10.0,1
19613,1,Adoption,0,1,2.0,0
19614,1,Transfer,0,1,8.0,1
19615,0,Transfer,1,1,1.0,1
19616,0,Adoption,0,0,0.2,0
19617,1,Adoption,1,1,0.2,0
19618,1,Transfer,1,1,0.0,1
19619,0,Adoption,0,0,0.1,0
19620,1,Return_to_owner,0,0,4.0,0
19621,1,Transfer,0,0,2.0,0
19622,0,Adoption,0,1,0.6,0
19623,1,Adoption,0,1,0.2,0
19624,0,Transfer,1,1,1.0,0
19625,1,Adoption,1,0,0.2,0
19626,0,Transfer,0,0,0.0,1
19627,1,Return_to_owner,1,1,15.0,0
19628,1,Adoption,0,1,1.0,0
19629,1,Adoption,1,1,1.0,0
19630,1,Adoption,1,1,0.2,0
19631,1,Adoption,1,0,0.2,0
19632,1,Adoption,1,0,0.5,0
19633,1,Return_to_owner,0,0,0.2,0
19634,0,Euthanasia,0,0,2.0,1
19635,1,Transfer,0,0,0.2,0
19636,0,Died,1,-1,7.0,-1
19637,0,Transfer,1,0,0.0,1
19638,1,Adoption,1,0,0.2,0
19639,1,Return_to_owner,0,1,6.0,0
19640,1,Transfer,1,1,3.0,0
19641,1,Adoption,0,1,3.0,0
19642,1,Return_to_owner,0,0,4.0,0
19643,1,Adoption,1,1,0.4,0
19644,1,Adoption,1,1,0.3,0
19645,1,Adoption,1,1,0.2,0
19646,1,Adoption,1,0,0.2,0
19647,1,Adoption,0,1,0.2,0
19648,1,Adoption,1,1,4.0,0
19649,0,Adoption,0,0,3.0,0
19650,1,Adoption,0,0,0.2,0
19651,1,Adoption,1,0,0.2,0
19652,1,Transfer,1,0,4.0,0
19653,1,Return_to_owner,0,0,2.0,1
19654,1,Adoption,1,0,0.3,0
19655,1,Adoption,1,0,0.7,0
19656,1,Adoption,0,1,0.2,0
19657,1,Return_to_owner,0,0,7.0,1
19658,1,Return_to_owner,0,0,1.0,1
19659,1,Adoption,0,0,0.3,0
19660,0,Transfer,1,1,0.1,1
19661,1,Transfer,0,0,6.0,0
19662,1,Adoption,0,0,8.0,0
19663,1,Adoption,0,0,0.2,0
19664,0,Transfer,1,-1,0.0,-1
19665,0,Return_to_owner,1,0,1.0,0
19666,0,Transfer,0,0,0.1,1
19667,1,Transfer,0,1,0.5,1
19668,0,Transfer,0,0,2.0,0
19669,0,Transfer,1,0,0.0,1
19670,1,Euthanasia,1,0,0.6,0
19671,1,Return_to_owner,0,0,3.0,1
19672,0,Transfer,1,1,0.7,1
19673,1,Adoption,0,1,0.4,0
19674,0,Transfer,1,-1,0.0,-1
19675,1,Adoption,1,0,0.2,0
19676,1,Transfer,0,1,0.5,0
19677,1,Adoption,1,0,1.0,0
19678,0,Transfer,1,1,1.0,1
19679,1,Adoption,0,1,3.0,0
19680,1,Adoption,0,1,2.0,0
19681,1,Adoption,1,1,0.2,0
19682,1,Transfer,0,1,2.0,0
19683,1,Adoption,0,0,0.2,0
19684,1,Return_to_owner,0,0,6.0,0
19685,1,Adoption,0,1,0.2,0
19686,1,Return_to_owner,0,1,1.0,0
19687,0,Transfer,1,0,2.0,1
19688,1,Return_to_owner,0,1,2.0,0
19689,1,Adoption,1,0,1.0,0
19690,1,Transfer,0,1,0.0,1
19691,1,Return_to_owner,1,0,12.0,0
19692,0,Transfer,1,0,1.0,1
19693,1,Return_to_owner,0,0,9.0,0
19694,1,Transfer,1,1,0.1,1
19695,0,Adoption,0,1,2.0,0
19696,1,Transfer,0,0,4.0,0
19697,0,Transfer,1,-1,0.0,-1
19698,0,Transfer,1,-1,0.0,-1
19699,0,Transfer,1,1,0.4,1
19700,1,Adoption,0,0,0.3,0
19701,0,Transfer,1,0,0.2,1
19702,1,Transfer,1,1,1.0,1
19703,1,Transfer,1,0,4.0,0
19704,1,Return_to_owner,0,1,8.0,0
19705,1,Adoption,0,1,5.0,0
19706,1,Adoption,0,1,2.0,0
19707,1,Euthanasia,0,1,0.8,1
19708,0,Adoption,1,0,0.2,0
19709,0,Transfer,0,-1,0.0,-1
19710,1,Adoption,0,1,1.0,0
19711,1,Adoption,0,1,3.0,0
19712,1,Adoption,0,1,0.2,0
19713,0,Transfer,0,0,0.0,1
19714,0,Transfer,1,1,0.0,1
19715,0,Transfer,1,1,0.3,1
19716,1,Transfer,1,1,0.1,1
19717,1,Adoption,0,1,2.0,0
19718,1,Return_to_owner,0,0,4.0,1
19719,0,Transfer,1,0,1.0,0
19720,1,Euthanasia,0,0,2.0,1
19721,1,Transfer,1,1,2.0,1
19722,1,Return_to_owner,0,1,2.0,0
19723,0,Adoption,0,0,0.7,0
19724,1,Adoption,0,0,2.0,0
19725,1,Return_to_owner,0,0,0.2,0
19726,0,Transfer,1,-1,0.0,-1
19727,0,Adoption,0,0,0.2,0
19728,1,Transfer,0,0,0.6,0
19729,1,Euthanasia,0,1,2.0,1
19730,1,Return_to_owner,0,0,6.0,0
19731,1,Adoption,0,0,0.3,0
19732,1,Return_to_owner,0,0,13.0,0
19733,1,Transfer,0,0,0.2,1
19734,1,Adoption,0,0,1.0,0
19735,1,Adoption,0,1,2.0,1
19736,0,Transfer,1,-1,0.6,-1
19737,1,Transfer,1,1,0.2,1
19738,1,Adoption,1,1,0.2,0
19739,1,Return_to_owner,0,1,1.0,0
19740,1,Return_to_owner,0,0,2.0,0
19741,0,Transfer,1,0,0.3,1
19742,1,Transfer,0,1,2.0,0
19743,1,Adoption,0,0,2.0,0
19744,1,Adoption,0,1,0.1,0
19745,1,Adoption,0,1,6.0,0
19746,1,Adoption,1,0,0.3,0
19747,1,Adoption,1,1,2.0,0
19748,1,Adoption,0,1,3.0,0
19749,0,Transfer,1,-1,0.0,-1
19750,0,Transfer,1,-1,0.0,-1
19751,0,Transfer,0,1,0.0,1
19752,0,Transfer,1,1,0.1,1
19753,1,Return_to_owner,0,0,8.0,0
19754,1,Euthanasia,0,1,16.0,1
19755,1,Transfer,0,1,1.0,0
19756,0,Transfer,1,0,0.1,1
19757,0,Transfer,1,1,0.2,1
19758,0,Transfer,0,0,0.0,1
19759,1,Adoption,1,1,4.0,0
19760,0,Adoption,0,0,7.0,0
19761,1,Transfer,1,1,2.0,0
19762,1,Return_to_owner,0,1,10.0,0
19763,1,Adoption,1,0,0.2,0
19764,1,Adoption,0,1,1.0,0
19765,0,Return_to_owner,1,0,0.4,0
19766,1,Adoption,0,1,0.3,0
19767,1,Transfer,0,1,5.0,0
19768,1,Adoption,0,0,11.0,0
19769,1,Transfer,1,0,7.0,0
19770,1,Return_to_owner,0,0,4.0,0
19771,1,Transfer,0,0,2.0,0
19772,1,Adoption,1,0,0.2,0
19773,1,Return_to_owner,1,1,5.0,0
19774,1,Adoption,1,0,0.2,0
19775,1,Adoption,0,0,0.2,0
19776,1,Adoption,1,1,0.8,0
19777,1,Adoption,0,1,1.0,0
19778,1,Transfer,0,0,0.7,0
19779,0,Transfer,1,0,0.0,1
19780,1,Adoption,1,1,1.0,0
19781,1,Return_to_owner,0,1,3.0,0
19782,0,Transfer,0,-1,0.0,-1
19783,0,Transfer,1,0,0.0,1
19784,1,Adoption,0,0,0.8,0
19785,1,Adoption,1,0,5.0,0
19786,1,Adoption,0,0,0.4,0
19787,1,Adoption,0,1,9.0,0
19788,1,Transfer,1,0,14.0,0
19789,1,Return_to_owner,1,0,2.0,0
19790,1,Adoption,0,1,0.1,0
19791,1,Adoption,1,1,0.2,0
19792,1,Transfer,0,1,2.0,1
19793,1,Transfer,0,1,2.0,1
19794,1,Adoption,1,0,2.0,0
19795,1,Return_to_owner,0,0,5.0,0
19796,1,Return_to_owner,0,0,14.0,1
19797,0,Transfer,1,0,0.2,0
19798,0,Transfer,1,-1,0.0,-1
19799,1,Adoption,0,0,0.2,0
19800,0,Euthanasia,0,0,3.0,1
19801,0,Transfer,1,1,0.1,1
19802,1,Return_to_owner,0,1,1.0,0
19803,1,Return_to_owner,0,0,7.0,1
19804,1,Transfer,1,1,1.0,1
19805,1,Adoption,0,1,0.2,0
19806,1,Transfer,1,1,2.0,0
19807,1,Return_to_owner,0,1,1.0,0
19808,0,Transfer,1,0,1.0,1
19809,0,Transfer,1,1,0.0,1
19810,1,Adoption,1,1,0.2,0
19811,1,Adoption,1,0,0.2,0
19812,1,Adoption,0,0,1.0,0
19813,1,Adoption,1,1,1.0,0
19814,0,Transfer,1,1,1.0,1
19815,1,Return_to_owner,0,1,9.0,0
19816,1,Adoption,0,0,0.2,0
19817,1,Transfer,0,0,0.2,1
19818,1,Return_to_owner,0,1,7.0,0
19819,1,Adoption,1,1,0.1,0
19820,0,Transfer,1,1,2.0,1
19821,1,Adoption,0,0,0.2,0
19822,0,Transfer,1,0,0.1,1
19823,1,Euthanasia,0,1,12.0,1
19824,0,Transfer,1,-1,3.0,-1
19825,1,Adoption,0,1,0.2,0
19826,1,Adoption,1,1,0.2,0
19827,1,Return_to_owner,0,0,12.0,0
19828,1,Transfer,0,0,1.0,1
19829,0,Died,1,0,0.1,1
19830,0,Transfer,1,-1,0.8,-1
19831,0,Euthanasia,0,-1,3.0,-1
19832,0,Transfer,1,0,0.4,1
19833,1,Return_to_owner,0,0,1.0,0
19834,0,Transfer,1,1,0.8,1
19835,1,Return_to_owner,0,1,7.0,0
19836,0,Euthanasia,1,1,0.2,1
19837,1,Adoption,0,1,4.0,0
19838,1,Return_to_owner,0,0,3.0,0
19839,1,Adoption,1,0,0.2,0
19840,0,Transfer,0,0,0.4,0
19841,1,Adoption,0,1,4.0,0
19842,1,Euthanasia,0,0,5.0,0
19843,1,Adoption,0,0,1.0,0
19844,1,Adoption,1,1,1.0,0
19845,1,Return_to_owner,0,1,6.0,0
19846,1,Return_to_owner,0,1,0.8,0
19847,0,Euthanasia,1,0,2.0,1
19848,1,Transfer,0,0,2.0,0
19849,0,Euthanasia,0,0,3.0,1
19850,1,Return_to_owner,0,0,2.0,1
19851,1,Euthanasia,1,1,0.1,1
19852,1,Adoption,0,0,3.0,0
19853,1,Adoption,1,1,0.2,0
19854,0,Transfer,0,1,0.2,1
19855,1,Adoption,0,1,2.0,0
19856,1,Return_to_owner,0,0,6.0,1
19857,1,Adoption,0,1,0.7,0
19858,1,Adoption,1,1,0.2,0
19859,1,Adoption,1,1,0.2,0
19860,0,Adoption,0,1,0.2,0
19861,1,Adoption,0,0,8.0,0
19862,0,Adoption,0,0,0.3,0
19863,1,Adoption,0,0,0.1,0
19864,1,Return_to_owner,0,0,6.0,0
19865,1,Return_to_owner,1,-1,5.0,-1
19866,1,Transfer,1,1,1.0,0
19867,1,Transfer,1,0,0.2,0
19868,1,Adoption,0,0,1.0,0
19869,0,Transfer,1,0,0.3,1
19870,1,Transfer,1,0,0.2,0
19871,0,Transfer,0,0,0.7,1
19872,1,Adoption,1,0,0.2,0
19873,0,Euthanasia,1,1,0.1,1
19874,1,Adoption,0,1,0.3,0
19875,0,Euthanasia,1,1,15.0,1
19876,1,Adoption,0,0,0.4,0
19877,1,Adoption,0,1,5.0,0
19878,0,Transfer,1,-1,0.0,-1
19879,1,Adoption,1,0,15.0,0
19880,0,Transfer,1,1,0.1,1
19881,1,Adoption,0,1,2.0,0
19882,1,Adoption,0,1,1.0,0
19883,1,Return_to_owner,0,0,4.0,0
19884,1,Return_to_owner,0,0,1.0,1
19885,1,Return_to_owner,0,1,9.0,0
19886,0,Euthanasia,1,0,2.0,1
19887,1,Return_to_owner,0,1,1.0,1
19888,1,Adoption,0,1,0.1,0
19889,1,Transfer,1,0,0.1,1
19890,1,Transfer,0,0,0.8,0
19891,1,Return_to_owner,0,0,1.0,0
19892,1,Transfer,1,0,1.0,0
19893,1,Adoption,1,0,0.2,0
19894,1,Transfer,0,0,0.2,1
19895,1,Adoption,0,1,0.1,0
19896,1,Transfer,1,0,0.2,0
19897,1,Adoption,1,1,1.0,0
19898,0,Transfer,1,0,1.0,1
19899,1,Adoption,0,1,1.0,0
19900,0,Transfer,1,-1,0.0,-1
19901,0,Transfer,1,1,0.1,1
19902,0,Transfer,0,0,0.2,0
19903,1,Return_to_owner,0,0,2.0,0
19904,1,Return_to_owner,0,0,1.0,0
19905,0,Transfer,1,0,0.0,1
